"Dataset","DefectNum","ModuleNum","DefectRate","ImbLevel","Metrics","Classifier","ImbLearner","ImbLearnerType","AUC","MCC"
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","N","NONE",0.4188,0.0074
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","N","NONE",0.6495,0.2043
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","N","NONE",0.7043,0.288
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","N","NONE",0.5643,0.1386
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","N","NONE",0.4996,-0.0013
"ant-1.4",40,178,0.224719101,3.45,"PROC","C4.5","Y","OS",0.652,0.3643
"ant-1.4",40,178,0.224719101,3.45,"PROC","IBk","Y","OS",0.7122,0.3232
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","Y","OS",0.4082,-0.1046
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","Y","OS",0.664,0.0796
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","Y","OS",0.6624,0.2728
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","Y","OS",0.6689,0.345
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","Y","OS",0.4508,-0.0796
"ant-1.4",40,178,0.224719101,3.45,"PROC","C4.5","Y","SMOTE",0.7145,0.4225
"ant-1.4",40,178,0.224719101,3.45,"PROC","IBk","Y","SMOTE",0.7317,0.3101
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","Y","SMOTE",0.4691,-0.058
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","Y","SMOTE",0.6238,0.0464
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","Y","SMOTE",0.7039,0.31
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","Y","SMOTE",0.703,0.3548
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","Y","SMOTE",0.4818,-0.0271
"ant-1.4",40,178,0.224719101,3.45,"PROC","C4.5","Y","MYSMOTE",0.7804,0.4214
"ant-1.4",40,178,0.224719101,3.45,"PROC","IBk","Y","MYSMOTE",0.7809,0.3417
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","Y","MYSMOTE",0.6473,0.1929
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","Y","MYSMOTE",0.7055,0.1233
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","Y","MYSMOTE",0.7767,0.3801
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","Y","MYSMOTE",0.7805,0.4108
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","Y","MYSMOTE",0.5428,0.0346
"ant-1.4",40,178,0.224719101,3.45,"PROC","C4.5","Y","UOS",0.6745,0.3442
"ant-1.4",40,178,0.224719101,3.45,"PROC","IBk","Y","UOS",0.7133,0.3025
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","Y","UOS",0.5229,0.0632
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","Y","UOS",0.6715,0.066
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","Y","UOS",0.7041,0.3082
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","Y","UOS",0.6635,0.3234
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","Y","UOS",0.5017,0.0044
"ant-1.4",40,178,0.224719101,3.45,"PROC","C4.5","Y","US",0.6917,0.3352
"ant-1.4",40,178,0.224719101,3.45,"PROC","IBk","Y","US",0.7278,0.3027
"ant-1.4",40,178,0.224719101,3.45,"PROC","LR","Y","US",0.5216,0.0645
"ant-1.4",40,178,0.224719101,3.45,"PROC","NB","Y","US",0.6769,0.1127
"ant-1.4",40,178,0.224719101,3.45,"PROC","RF","Y","US",0.7217,0.332
"ant-1.4",40,178,0.224719101,3.45,"PROC","Ripper","Y","US",0.6765,0.3177
"ant-1.4",40,178,0.224719101,3.45,"PROC","SVM","Y","US",0.5155,0.037
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","N","NONE",0.5152,0.0267
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","N","NONE",0.7308,0.0473
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","N","NONE",0.7936,0.1056
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","N","NONE",0.8058,0.4033
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","N","NONE",0.73,0.2005
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","N","NONE",0.5653,0.1499
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","N","NONE",0.5,0
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","Y","OS",0.6313,0.2392
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","Y","OS",0.7189,0.2647
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","Y","OS",0.7923,0.3557
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","Y","OS",0.7895,0.3538
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","Y","OS",0.7293,0.2145
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","Y","OS",0.6474,0.2422
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","Y","OS",0.7395,0.3596
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","Y","SMOTE",0.662,0.2812
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","Y","SMOTE",0.7556,0.3471
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","Y","SMOTE",0.7881,0.3349
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","Y","SMOTE",0.7799,0.3077
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","Y","SMOTE",0.7461,0.2987
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","Y","SMOTE",0.6784,0.2809
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","Y","SMOTE",0.7415,0.3527
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","Y","MYSMOTE",0.7733,0.3139
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","Y","MYSMOTE",0.778,0.3736
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","Y","MYSMOTE",0.8058,0.3576
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","Y","MYSMOTE",0.8064,0.3934
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","Y","MYSMOTE",0.7879,0.3325
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","Y","MYSMOTE",0.7827,0.3142
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","Y","MYSMOTE",0.7824,0.3933
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","Y","UOS",0.6424,0.211
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","Y","UOS",0.7245,0.25
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","Y","UOS",0.7885,0.3388
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","Y","UOS",0.7879,0.3664
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","Y","UOS",0.7522,0.2697
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","Y","UOS",0.6625,0.2369
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","Y","UOS",0.748,0.3855
"ant-1.5",32,293,0.109215017,8.15625,"PROC","C4.5","Y","US",0.6817,0.2472
"ant-1.5",32,293,0.109215017,8.15625,"PROC","IBk","Y","US",0.7372,0.2754
"ant-1.5",32,293,0.109215017,8.15625,"PROC","LR","Y","US",0.7872,0.3232
"ant-1.5",32,293,0.109215017,8.15625,"PROC","NB","Y","US",0.7876,0.3657
"ant-1.5",32,293,0.109215017,8.15625,"PROC","RF","Y","US",0.7233,0.2182
"ant-1.5",32,293,0.109215017,8.15625,"PROC","Ripper","Y","US",0.6776,0.2569
"ant-1.5",32,293,0.109215017,8.15625,"PROC","SVM","Y","US",0.7368,0.3789
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","N","NONE",0.706,0.4137
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","N","NONE",0.747,0.3643
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","N","NONE",0.7861,0.3368
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","N","NONE",0.79,0.4357
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","N","NONE",0.7474,0.3697
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","N","NONE",0.6977,0.4294
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","N","NONE",0.5933,0.3126
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","Y","OS",0.667,0.3304
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","Y","OS",0.7211,0.28
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","Y","OS",0.7826,0.4617
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","Y","OS",0.7844,0.4257
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","Y","OS",0.7526,0.3599
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","Y","OS",0.6995,0.3788
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","Y","OS",0.7234,0.4488
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","Y","SMOTE",0.679,0.359
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","Y","SMOTE",0.762,0.3635
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","Y","SMOTE",0.7805,0.4485
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","Y","SMOTE",0.7889,0.4132
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","Y","SMOTE",0.7486,0.3715
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","Y","SMOTE",0.6987,0.3753
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","Y","SMOTE",0.7285,0.4537
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","Y","MYSMOTE",0.7753,0.4262
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","Y","MYSMOTE",0.7718,0.4027
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","Y","MYSMOTE",0.793,0.4606
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","Y","MYSMOTE",0.7896,0.4347
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","Y","MYSMOTE",0.7702,0.4
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","Y","MYSMOTE",0.7835,0.4208
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","Y","MYSMOTE",0.7522,0.4297
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","Y","UOS",0.6621,0.3368
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","Y","UOS",0.7236,0.3021
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","Y","UOS",0.7786,0.442
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","Y","UOS",0.7757,0.4091
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","Y","UOS",0.7338,0.3276
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","Y","UOS",0.6906,0.3722
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","Y","UOS",0.6968,0.413
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","C4.5","Y","US",0.708,0.3912
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","IBk","Y","US",0.7327,0.3242
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","LR","Y","US",0.7812,0.4345
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","NB","Y","US",0.787,0.4257
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","RF","Y","US",0.7333,0.3036
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","Ripper","Y","US",0.7038,0.3784
"ant-1.6",92,351,0.262108262,2.815217391,"PROC","SVM","Y","US",0.7005,0.4166
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","N","NONE",0.5006,-3e-04
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","N","NONE",0.7322,0.0687
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","N","NONE",0.8495,0.2546
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","N","NONE",0.8306,0.3586
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","N","NONE",0.5913,0.0209
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","N","NONE",0.582,0.1451
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","N","NONE",0.5,0
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","Y","OS",0.5979,0.1488
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","Y","OS",0.6279,0.1162
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","Y","OS",0.7146,0.1457
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","Y","OS",0.743,0.2355
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","Y","OS",0.6673,0.1354
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","Y","OS",0.5783,0.1215
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","Y","OS",0.6252,0.1207
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","Y","SMOTE",0.6176,0.1698
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","Y","SMOTE",0.771,0.2037
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","Y","SMOTE",0.8203,0.182
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","Y","SMOTE",0.8014,0.2415
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","Y","SMOTE",0.6921,0.1358
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","Y","SMOTE",0.625,0.1717
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","Y","SMOTE",0.7153,0.1985
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","Y","MYSMOTE",0.7947,0.1778
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","Y","MYSMOTE",0.8013,0.2049
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","Y","MYSMOTE",0.8174,0.2108
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","Y","MYSMOTE",0.8159,0.2405
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","Y","MYSMOTE",0.7748,0.1893
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","Y","MYSMOTE",0.7832,0.1745
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","Y","MYSMOTE",0.801,0.2091
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","Y","UOS",0.6272,0.1623
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","Y","UOS",0.6237,0.1251
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","Y","UOS",0.7406,0.1705
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","Y","UOS",0.7512,0.232
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","Y","UOS",0.7108,0.1687
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","Y","UOS",0.6035,0.1262
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","Y","UOS",0.6532,0.1467
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","C4.5","Y","US",0.6437,0.1215
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","IBk","Y","US",0.7118,0.1498
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","LR","Y","US",0.7773,0.1789
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","NB","Y","US",0.7674,0.1812
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","RF","Y","US",0.6775,0.104
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","Ripper","Y","US",0.6212,0.1169
"camel-1.0",13,339,0.038348083,25.07692308,"PROC","SVM","Y","US",0.6601,0.1879
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","N","NONE",0.586,0.1958
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","N","NONE",0.6031,0.1602
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","N","NONE",0.6043,0.1615
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","N","NONE",0.589,0.1875
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","N","NONE",0.582,0.1868
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","N","NONE",0.5837,0.1987
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","N","NONE",0.5008,0.0052
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","Y","OS",0.5947,0.1957
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","Y","OS",0.6144,0.2087
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","Y","OS",0.6005,0.1871
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","Y","OS",0.5839,0.1477
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","Y","OS",0.5794,0.1832
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","Y","OS",0.5949,0.1905
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","Y","OS",0.5808,0.1943
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","Y","SMOTE",0.5984,0.1951
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","Y","SMOTE",0.6083,0.2097
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","Y","SMOTE",0.5927,0.1593
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","Y","SMOTE",0.5867,0.1409
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","Y","SMOTE",0.5855,0.1911
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","Y","SMOTE",0.5962,0.194
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","Y","SMOTE",0.5682,0.1475
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","Y","MYSMOTE",0.6368,0.221
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","Y","MYSMOTE",0.6409,0.2264
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","Y","MYSMOTE",0.6048,0.1959
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","Y","MYSMOTE",0.597,0.1583
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","Y","MYSMOTE",0.6239,0.2037
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","Y","MYSMOTE",0.6349,0.2244
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","Y","MYSMOTE",0.599,0.2102
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","Y","UOS",0.5844,0.1873
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","Y","UOS",0.5893,0.1728
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","Y","UOS",0.5914,0.1542
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","Y","UOS",0.5825,0.1286
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","Y","UOS",0.5739,0.1595
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","Y","UOS",0.585,0.183
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","Y","UOS",0.5582,0.1398
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","C4.5","Y","US",0.5988,0.2122
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","IBk","Y","US",0.5958,0.1988
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","LR","Y","US",0.5983,0.1796
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","NB","Y","US",0.5907,0.1626
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","RF","Y","US",0.5951,0.1935
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","Ripper","Y","US",0.5897,0.1878
"camel-1.2",216,608,0.355263158,1.814814815,"PROC","SVM","Y","US",0.5718,0.1748
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","N","NONE",0.5916,0.0397
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","N","NONE",0.6234,0.1047
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","N","NONE",0.6964,0.0571
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","N","NONE",0.6759,0.0953
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","N","NONE",0.5849,0.0868
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","N","NONE",0.5113,0.042
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","N","NONE",0.5,0
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","Y","OS",0.5536,0.17
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","Y","OS",0.624,0.2165
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","Y","OS",0.6838,0.1975
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","Y","OS",0.6409,0.0966
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","Y","OS",0.5202,0.1344
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","Y","OS",0.6207,0.2118
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","Y","OS",0.5948,0.1679
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","Y","SMOTE",0.6259,0.199
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","Y","SMOTE",0.6142,0.154
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","Y","SMOTE",0.7008,0.2464
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","Y","SMOTE",0.6888,0.2193
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","Y","SMOTE",0.5436,0.1304
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","Y","SMOTE",0.6435,0.2429
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","Y","SMOTE",0.6457,0.2376
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","Y","MYSMOTE",0.6967,0.2382
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","Y","MYSMOTE",0.6899,0.2407
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","Y","MYSMOTE",0.7029,0.25
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","Y","MYSMOTE",0.6886,0.1607
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","Y","MYSMOTE",0.6745,0.2173
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","Y","MYSMOTE",0.7123,0.2399
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","Y","MYSMOTE",0.6736,0.2453
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","Y","UOS",0.5886,0.1891
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","Y","UOS",0.6251,0.1965
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","Y","UOS",0.6815,0.1971
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","Y","UOS",0.6478,0.0984
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","Y","UOS",0.5707,0.1476
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","Y","UOS",0.625,0.2009
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","Y","UOS",0.5958,0.1661
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","C4.5","Y","US",0.6355,0.2139
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","IBk","Y","US",0.6653,0.2302
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","LR","Y","US",0.6909,0.2233
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","NB","Y","US",0.6657,0.1434
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","RF","Y","US",0.643,0.2134
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","Ripper","Y","US",0.6515,0.2253
"camel-1.4",145,872,0.166284404,5.013793103,"PROC","SVM","Y","US",0.6047,0.1848
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","C4.5","N","NONE",0.4995,-0.0026
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","IBk","N","NONE",0.5579,0.011
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","LR","N","NONE",0.5635,0.0317
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","NB","N","NONE",0.5643,0.069
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","RF","N","NONE",0.5573,0.0016
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","Ripper","N","NONE",0.4989,-0.0073
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","SVM","N","NONE",0.5,0
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","C4.5","Y","OS",0.5171,0.0791
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","IBk","Y","OS",0.5177,0.0816
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","LR","Y","OS",0.5495,0.0853
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","NB","Y","OS",0.5264,0.0138
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","RF","Y","OS",0.4982,0.0695
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","Ripper","Y","OS",0.5537,0.1038
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","SVM","Y","OS",0.5212,0.0434
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","C4.5","Y","SMOTE",0.5338,0.0836
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","IBk","Y","SMOTE",0.5466,0.0868
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","LR","Y","SMOTE",0.5642,0.1115
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","NB","Y","SMOTE",0.5638,0.1122
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","RF","Y","SMOTE",0.5388,0.0742
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","Ripper","Y","SMOTE",0.5514,0.1001
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","SVM","Y","SMOTE",0.5544,0.1043
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","C4.5","Y","MYSMOTE",0.5587,0.1066
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","IBk","Y","MYSMOTE",0.554,0.1035
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","LR","Y","MYSMOTE",0.5595,0.1128
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","NB","Y","MYSMOTE",0.5573,0.0874
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","RF","Y","MYSMOTE",0.5458,0.0994
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","Ripper","Y","MYSMOTE",0.5621,0.1122
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","SVM","Y","MYSMOTE",0.5511,0.0863
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","C4.5","Y","UOS",0.5378,0.0887
"camel-1.6",188,965,0.194818653,4.132978723,"PROC","IBk","Y","UOS",0.5421,0.1074
